trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
87,0,87,0,239.87346509983763,,239.84782140003517,5,239.87346509983763,239.87346509983763,0.015776999993249774,242.92827409994788,[-0.045],[-0.27],[1],[0],[0],[3.0647497999016196],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
88,0,88,0,242.95546069997363,,242.9304315999616,5,242.95546069997363,242.95546069997363,0.012447399785742164,244.10845059994608,[0.12333333333333334],[0.36833333333333335],[1],[0],[0],[1.1658014999702573],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
89,0,89,0,244.1376469999086,,244.11056649987586,5,244.1376469999086,244.1376469999086,0.01500399992801249,248.57352779991925,[0.03666666666666667],[0.021666666666666667],[1],[0],[0],[4.448175400029868],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
90,0,90,0,248.60113309998997,,248.57584259985015,5,248.60113309998997,248.60113309998997,0.01342179998755455,249.973529699957,[0.425],[-0.25166666666666665],[1],[0],[0],[1.384404000127688],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
91,0,91,0,250.0011600998696,,249.9759712999221,5,250.0011600998696,250.0011600998696,0.015117600094527006,251.44137219991535,[-0.315],[0.07333333333333333],[1],[0],[0],[1.4504124999511987],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
92,0,92,0,251.4663819000125,,251.44375330000184,5,251.4663819000125,251.4663819000125,0.012977599864825606,252.8053756998852,[0.42],[-0.395],[1],[0],[0],[1.3487011000979692],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
93,0,93,0,252.849031599937,,252.80756930005737,10,252.849031599937,252.849031599937,0.022991500096395612,254.07058169995435,[0.48833333333333334],[0.03833333333333333],[1],[0],[0],[1.2400665001478046],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
94,0,94,0,254.13154669990763,,254.07348759984598,10,254.13154669990763,254.13154669990763,0.024280300131067634,255.46840239991434,[-0.20833333333333334],[0.16],[1],[0],[0],[1.3706827000714839],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
95,0,95,0,255.49739350005984,,255.47051119990647,5,255.49739350005984,255.49739350005984,0.01616859994828701,256.92050180002116,[0.115],[-0.08833333333333333],[1],[0],[0],[1.4340068001765758],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
96,0,96,0,256.9463802999817,,256.9230903000571,5,256.9463802999817,256.9463802999817,0.012939099920913577,257.8361345999874,[0.17],[0.07333333333333333],[1],[0],[0],[0.9001150999683887],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
97,0,97,0,257.86314400006086,,257.83818439999595,5,257.86314400006086,257.86314400006086,0.014645399991422892,258.91736679989845,[0.06666666666666667],[0.043333333333333335],[1],[0],[0],[1.0647152001038194],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
98,0,98,0,258.94457189994864,,258.91955540003255,5,258.94457189994864,258.94457189994864,0.013967500068247318,260.8330991999246,[0.11666666666666667],[-0.23833333333333334],[1],[0],[0],[1.8995566999074072],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
99,0,99,0,260.87687409995124,,260.83516949997284,10,260.87687409995124,260.87687409995124,0.02617680002003908,262.37970809987746,[0.35833333333333334],[0.01],[1],[0],[0],[1.5183681999333203],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
100,0,100,0,262.40977599984035,,262.38188100000843,5,262.40977599984035,262.40977599984035,0.011110600084066391,263.4797082999721,[0.28],[-0.12333333333333334],[1],[0],[0],[1.0870896999258548],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
101,0,101,0,263.5084522999823,,263.4818587999325,5,263.5084522999823,263.5084522999823,0.013129199855029583,264.8469811999239,[-0.325],[0.135],[1],[0],[0],[1.352007299894467],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
102,0,102,0,264.8747443999164,,264.84938049991615,5,264.8747443999164,264.8747443999164,0.011306900065392256,266.5447354000062,[-0.19333333333333333],[-0.37333333333333335],[1],[0],[0],[1.6840687000658363],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
103,0,103,0,266.5905375999864,,266.5468450000044,10,266.5905375999864,266.5905375999864,0.021285499911755323,268.20944450004026,[-0.33666666666666667],[0.06],[1],[0],[0],[1.6413932999130338],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
104,0,104,0,268.23889449983835,,268.2117140998598,5,268.23889449983835,268.23889449983835,0.016480299877002835,269.7123563999776,[0.12666666666666668],[-0.3433333333333333],[1],[0],[0],[1.484348100144416],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
105,0,105,0,269.7382795000449,,269.7148348998744,5,269.7382795000449,269.7382795000449,0.011325499974191189,271.4590693998616,[-0.4266666666666667],[-0.19333333333333333],[1],[0],[0],[1.733087999979034],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
106,0,106,0,271.5036613000557,,271.4614871998783,10,271.5036613000557,271.5036613000557,0.02572939987294376,273.4732929999009,[-0.265],[0.3983333333333333],[1],[0],[0],[1.9861338001210243],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
107,0,107,0,273.5024601998739,,273.47616810002364,5,273.5024601998739,273.5024601998739,0.012818099930882454,274.99221870000474,[0.35333333333333333],[-0.09],[1],[0],[0],[1.5033686000388116],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
108,0,108,0,275.01856320002116,,274.99519639997743,5,275.01856320002116,275.01856320002116,0.012794099980965257,276.30554919992574,[-0.28833333333333333],[-0.015],[1],[0],[0],[1.29781230003573],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
109,0,109,0,276.3340914999135,,276.30859739985317,5,276.3340914999135,276.3340914999135,0.013004899956285954,278.6212372998707,[0.05333333333333334],[0.07],[1],[0],[0],[2.2998361999634653],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
110,0,110,0,278.6490821999032,,278.62420660001226,5,278.6490821999032,278.6490821999032,0.015053499955683947,280.019841699861,[-0.3983333333333333],[0.07666666666666666],[1],[0],[0],[1.3813285001087934],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
111,0,111,0,280.048972300021,,280.0226131998934,5,280.048972300021,280.048972300021,0.011466699885204434,281.0373002998531,[-0.17166666666666666],[0.11833333333333333],[1],[0],[0],[1.002901100087911],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
112,0,112,0,281.06496599991806,,281.04024220001884,5,281.06496599991806,281.06496599991806,0.013258800143375993,282.18608470004983,[0.425],[0.4533333333333333],[1],[0],[0],[1.1328435000032187],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
113,0,113,0,282.2136899998877,,282.1886070999317,5,282.2136899998877,282.2136899998877,0.012605200055986643,284.21907379990444,[0.008333333333333333],[0.49333333333333335],[1],[0],[0],[2.017900099977851],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
114,0,114,0,284.2626020000316,,284.2217329000123,10,284.2626020000316,284.2626020000316,0.025675299810245633,285.53563389997,[-0.125],[0.42],[1],[0],[0],[1.2882787000853568],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
115,0,115,0,285.5620046998374,,285.53774489997886,5,285.5620046998374,285.5620046998374,0.01279380009509623,287.0510774999857,[0.056666666666666664],[0.008333333333333333],[1],[0],[0],[1.50049959984608],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
116,0,116,0,287.0775305998977,,287.05394380004145,5,287.0775305998977,287.0775305998977,0.011756299994885921,288.464983999962,[-0.41],[0.16666666666666666],[1],[0],[0],[1.3996373999398202],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
117,0,117,0,288.5094301998615,,288.46720469999127,10,288.5094301998615,288.5094301998615,0.026828000089153647,289.58028810005635,[-0.355],[0.21333333333333335],[1],[0],[0],[1.0862393998540938],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
118,0,118,0,289.62635739985853,,289.5829340000637,10,289.62635739985853,289.62635739985853,0.021226400043815374,291.34675469994545,[0.47833333333333333],[0.36666666666666664],[1],[0],[0],[1.7425579999107867],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
119,0,119,0,291.4080282000359,,291.34886769996956,10,291.4080282000359,291.4080282000359,0.023730099899694324,293.7106373999268,[-0.043333333333333335],[-0.03666666666666667],[1],[0],[0],[2.3380054999142885],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
120,0,120,0,293.73957989993505,,293.71354899997823,5,293.73957989993505,293.73957989993505,0.014147300040349364,294.9317075998988,[0.03666666666666667],[0.135],[1],[0],[0],[1.2040655999444425],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
121,0,121,0,294.9723394999746,,294.93392889993265,10,294.9723394999746,294.9723394999746,0.022955500055104494,296.1108192000538,[0.205],[0.2866666666666667],[1],[0],[0],[1.153451400110498],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
122,0,122,0,296.13844670006074,,296.11369769996963,5,296.13844670006074,296.13844670006074,0.011115700006484985,297.4292345000431,[-0.075],[-0.08166666666666667],[1],[0],[0],[1.3045606000814587],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
123,0,123,0,297.4707038998604,,297.43233079998754,10,297.4707038998604,297.4707038998604,0.021235499996691942,303.12163279997185,[0.27],[-0.08],[1],[0],[0],[5.668374100001529],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
124,0,124,0,303.16681619989686,,303.12456439994276,10,303.16681619989686,303.16681619989686,0.021171099971979856,304.23899760004133,[0.06],[0.21833333333333332],[1],[0],[0],[1.093359800055623],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
125,0,125,0,304.2996731000021,,304.24111080006696,10,304.2996731000021,304.2996731000021,0.02311740000732243,305.4691498999018,[0.175],[-0.19833333333333333],[1],[0],[0],[1.2045188997872174],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
126,0,126,0,305.53215039987117,,305.4713985999115,10,305.53215039987117,305.53215039987117,0.026638700161129236,308.8672813999001,[-0.40166666666666667],[0.09666666666666666],[1],[0],[0],[3.3692107000388205],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
127,0,127,0,308.91339819994755,,308.87068249983713,5,308.91339819994755,308.91339819994755,0.017548399977385998,311.8331404000055,[0.43833333333333335],[0.4683333333333333],[1],[0],[0],[2.9451117999851704],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
128,0,128,0,311.878107199911,,311.83518239995465,10,311.878107199911,311.878107199911,0.025979300029575825,314.33093509986065,[-0.3466666666666667],[-0.013333333333333334],[1],[0],[0],[2.469758899882436],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
129,0,129,0,314.36021019984037,,314.33309079986066,5,314.36021019984037,314.36021019984037,0.01127210003323853,315.56636910000816,[0.44166666666666665],[-0.11333333333333333],[1],[0],[0],[1.222174199996516],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
130,0,130,0,315.6089765999932,,315.56883120001294,10,315.6089765999932,315.6089765999932,0.020753900054842234,321.4096971000545,[0.056666666666666664],[-0.0033333333333333335],[1],[0],[0],[5.819507600041106],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
131,0,131,0,321.45541099994443,,321.4121383000165,10,321.45541099994443,321.45541099994443,0.021084300009533763,327.49214569991454,[-0.395],[-0.39666666666666667],[1],[0],[0],[6.058878199895844],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
132,0,132,0,327.55166230001487,,327.4949620999396,10,327.55166230001487,327.55166230001487,0.023457800038158894,330.1058165000286,[0.2816666666666667],[0.14166666666666666],[1],[0],[0],[2.5870844000019133],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
133,0,133,0,330.14945979998447,,330.1083760999609,5,330.14945979998447,330.14945979998447,0.01840200019069016,331.4069884000346,[0.49166666666666664],[0.17],[1],[0],[0],[1.2803078000433743],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
134,0,134,0,331.4324803999625,,331.41045699990354,5,331.4324803999625,331.4324803999625,0.01367939985357225,333.3522346999962,[-0.42833333333333334],[-0.27166666666666667],[1],[0],[0],[1.928210699930787],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
135,0,135,0,333.39787700003944,,333.3543263999745,10,333.39787700003944,333.39787700003944,0.02380800014361739,335.1703784998972,[0.315],[0.14],[1],[0],[0],[1.7922616000287235],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
136,0,136,0,335.19664380000904,,335.1748680998571,5,335.19664380000904,335.19664380000904,0.013220499968156219,336.9020235000644,[-0.5],[-0.43333333333333335],[1],[0],[0],[1.7144217998720706],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
137,0,137,0,336.9288381000515,,336.904187399894,5,336.9288381000515,336.9288381000515,0.01542759989388287,338.30107499985024,[-0.20833333333333334],[-0.2833333333333333],[1],[0],[0],[1.3813771000131965],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
138,0,138,0,338.32741019991226,,338.3034252000507,5,338.32741019991226,338.32741019991226,0.016784500097855926,339.316705300007,[-0.395],[-0.17833333333333334],[1],[0],[0],[0.9965130998753011],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
139,0,139,0,339.3440218998585,,339.3188300000038,5,339.3440218998585,339.3440218998585,0.011505200061947107,340.33197110006586,[0.245],[-0.10333333333333333],[1],[0],[0],[1.0018295999616385],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
140,0,140,0,340.3595410999842,,340.33496999996714,5,340.3595410999842,340.3595410999842,0.013896800111979246,341.43285209988244,[0.135],[-0.23833333333333334],[1],[0],[0],[1.0845931000076234],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
141,0,141,0,341.45959319989197,,341.43557680002414,5,341.45959319989197,341.45959319989197,0.012883099960163236,342.4150441000238,[0.2683333333333333],[-0.235],[1],[0],[0],[0.9665399000514299],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
142,0,142,0,342.44198299990967,,342.4178488999605,5,342.44198299990967,342.44198299990967,0.01505020004697144,343.711530999979,[0.22333333333333333],[0.255],[1],[0],[0],[1.2789402999915183],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
143,0,143,0,343.7411700000521,,343.71362349996343,5,343.7411700000521,343.7411700000521,0.013755799969658256,344.81128979986534,[-0.2783333333333333],[0.06333333333333334],[1],[0],[0],[1.0834621998947114],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
144,0,144,0,344.8570099999197,,344.8134139999747,10,344.8570099999197,344.8570099999197,0.022789999842643738,346.3802587999962,[0.24166666666666667],[0.30333333333333334],[1],[0],[0],[1.5439826999790967],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
145,0,145,0,346.4061391998548,,346.3824258998502,5,346.4061391998548,346.4061391998548,0.011212000157684088,349.74138779984787,[-0.4766666666666667],[0.41333333333333333],[1],[0],[0],[3.3479309999383986],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
146,0,146,0,349.77080609998666,,349.7440963999834,5,349.77080609998666,349.77080609998666,0.014139499980956316,351.35785329993814,[0.31666666666666665],[-0.06],[1],[0],[0],[1.5997800000477582],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
147,0,147,0,351.40344469994307,,351.3599862998817,10,351.40344469994307,351.40344469994307,0.0247447001747787,352.87219699984416,[0.02],[-0.40166666666666667],[1],[0],[0],[1.4876828000415117],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
148,0,148,0,352.93522850004956,,352.87434599990956,10,352.93522850004956,352.93522850004956,0.02414460014551878,360.15307939983904,[-0.051666666666666666],[-0.22166666666666668],[1],[0],[0],[7.2546430001966655],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
149,0,149,0,360.21461439994164,,360.15528059983626,10,360.21461439994164,360.21461439994164,0.024862400023266673,361.78264459990896,[-0.38166666666666665],[-0.19666666666666666],[1],[0],[0],[1.602669500047341],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
150,0,150,0,361.84662460000254,,361.7849915998522,10,361.84662460000254,361.84662460000254,0.022653300082311034,376.97392600006424,[-0.02],[0.025],[1],[0],[0],[15.166298000141978],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
151,0,151,0,377.0364901998546,,376.9766927000601,10,377.0364901998546,377.0364901998546,0.024130400037392974,380.5874713999219,[0.43166666666666664],[0.36833333333333335],[1],[0],[0],[3.5867182998917997],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
152,0,152,0,380.61819819989614,,380.59128339984454,5,380.61819819989614,380.61819819989614,0.01629930012859404,381.5901533998549,[0.26666666666666666],[0.35833333333333334],[1],[0],[0],[0.9828526999335736],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
153,0,153,0,381.63400899991393,,381.5928052999079,5,381.63400899991393,381.63400899991393,0.011756600113585591,382.85345879988745,[-0.285],[0.3383333333333333],[1],[0],[0],[1.2496553000528365],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
154,0,154,0,382.8999910999555,,382.855622000061,10,382.8999910999555,382.8999910999555,0.025677199941128492,385.1362848000135,[-0.04],[-0.24],[1],[0],[0],[2.255078899906948],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
155,0,155,0,385.16476939991117,,385.1385700998362,5,385.16476939991117,385.16476939991117,0.012824000092223287,386.8361581999343,[-0.165],[0.29],[1],[0],[0],[1.6849652000237256],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
156,0,156,0,386.89717560005374,,386.83883180003613,10,386.89717560005374,386.89717560005374,0.024639999959617853,387.78667199984193,[-0.12],[0.13666666666666666],[1],[0],[0],[0.9237301000393927],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
157,0,157,0,387.8465203999076,,387.7895609999541,10,387.8465203999076,387.8465203999076,0.028443099930882454,390.26692630001344,[0.09333333333333334],[-0.15333333333333332],[1],[0],[0],[2.449092000024393],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
158,0,158,0,390.3954819999635,,390.26907599996775,10,390.3954819999635,390.3954819999635,0.09743249998427927,393.49643249996006,[-0.31833333333333336],[0.42],[1],[0],[0],[3.129908900009468],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
159,0,159,0,393.52620829991065,,393.4994425000623,5,393.52620829991065,393.52620829991065,0.011572400107979774,395.3151978000533,[0.26666666666666666],[-0.3433333333333333],[1],[0],[0],[1.8042802000418305],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
160,0,160,0,395.34151599998586,,395.31750390003435,5,395.34151599998586,395.34151599998586,0.01134920003823936,397.9783042999916,[-0.115],[-0.056666666666666664],[1],[0],[0],[2.64910150016658],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
161,0,161,0,398.03968230006285,,397.98076849989593,10,398.03968230006285,398.03968230006285,0.02283500018529594,403.1074763999786,[0.205],[-0.105],[1],[0],[0],[5.103905900148675],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
162,0,162,0,403.17021789983846,,403.1103588999249,10,403.17021789983846,403.17021789983846,0.025215900037437677,405.3219018999953,[-0.47333333333333333],[0.035],[1],[0],[0],[2.18645490007475],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
163,0,163,0,405.35299409995787,,405.32475010002963,5,405.35299409995787,405.35299409995787,0.010292500024661422,406.45985949994065,[-0.028333333333333332],[0.3516666666666667],[1],[0],[0],[1.1248411000706255],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
164,0,164,0,406.51784439990297,,406.4621436998714,10,406.51784439990297,406.51784439990297,0.02618889999575913,410.91932230000384,[0.4716666666666667],[0.485],[1],[0],[0],[4.430975600145757],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
165,0,165,0,410.9487383000087,,410.92181509989314,5,410.9487383000087,410.9487383000087,0.010452999966219068,413.13550279987976,[0.35],[-0.12],[0],[0],[1],[2.2033971999771893],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
166,0,166,0,413.1639080999885,,413.1376560998615,5,413.1639080999885,413.1639080999885,0.013149600010365248,414.48365919990465,[0.30666666666666664],[0.32666666666666666],[1],[0],[0],[1.3330637000035495],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
167,0,167,0,414.5294406998437,,414.4857956999913,10,414.5294406998437,414.5294406998437,0.02720929984934628,416.73184859985486,[0.38333333333333336],[-0.23833333333333334],[1],[0],[0],[2.2190119998995215],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
168,0,168,0,416.79489169991575,,416.73400769988075,10,416.79489169991575,416.79489169991575,0.024780199863016605,421.2129414000083,[0.145],[0.25166666666666665],[1],[0],[0],[4.4539660001173615],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
169,0,169,0,421.24233919987455,,421.2158192000352,5,421.24233919987455,421.24233919987455,0.013590600108727813,422.2636106000282,[-0.015],[0.16],[1],[0],[0],[1.0343820999842137],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
170,0,170,0,422.30875399988145,,422.26659230003133,5,422.30875399988145,422.30875399988145,0.013341500191017985,424.16120680002496,[0.5016666666666667],[-0.2966666666666667],[1],[0],[0],[1.8812877000309527],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
171,0,171,0,424.2234042000491,,424.16452810005285,10,424.2234042000491,424.2234042000491,0.025875200051814318,427.044310499914,[0.041666666666666664],[0.4683333333333333],[1],[0],[0],[2.854112399974838],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
172,0,172,0,427.1049840999767,,427.0464466998819,10,427.1049840999767,427.1049840999767,0.023546600015833974,428.0433364000637,[-0.008333333333333333],[0.46],[1],[0],[0],[0.973382500000298],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
173,0,173,0,428.07092009996995,,428.04560369998217,5,428.07092009996995,428.07092009996995,0.011248899856582284,429.62407210003585,[-0.205],[-0.08166666666666667],[1],[0],[0],[1.5674364999867976],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
174,0,174,0,429.6533734998666,,429.6261918998789,5,429.6533734998666,429.6533734998666,0.014409699942916632,434.33721719984896,[-0.08166666666666667],[-0.395],[0],[0],[1],[4.696681800065562],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
