trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
87,0,87,0,190.7228071000427,,190.68133360007778,10,190.7228071000427,190.7228071000427,0.02605549991130829,192.126015300164,[-0.22],[0.18666666666666668],[1],[0],[0],[1.4186154000926763],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
88,0,88,0,192.1716776001267,,192.12877990002744,10,192.1716776001267,192.1716776001267,0.020436699967831373,196.4225645000115,[-0.06333333333333334],[0.44166666666666665],[1],[0],[0],[4.273376900004223],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
89,0,89,0,196.4690658999607,,196.42507250001654,10,196.4690658999607,196.4690658999607,0.02152900001965463,197.80416890000924,[0.225],[-0.1],[1],[0],[0],[1.3577617998234928],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
90,0,90,0,197.86864860006608,,197.80648560007103,10,197.86864860006608,197.86864860006608,0.021411499939858913,198.9056428000331,[0.21333333333333335],[0.205],[1],[0],[0],[1.077997799962759],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
91,0,91,0,198.93408880010247,,198.90926750004292,5,198.93408880010247,198.93408880010247,0.013325199950486422,201.05694020004012,[0.355],[0.48833333333333334],[1],[0],[0],[2.134618599899113],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
92,0,92,0,201.1000184000004,,201.05992990010418,10,201.1000184000004,201.1000184000004,0.022708200151100755,206.38326460006647,[-0.25833333333333336],[-0.165],[1],[0],[0],[5.30107060004957],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
93,0,93,0,206.44600680004805,,206.3854606000241,10,206.44600680004805,206.44600680004805,0.025432399939745665,207.91686310013756,[0.21],[0.255],[1],[0],[0],[1.5059203999117017],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
94,0,94,0,207.94552429998294,,207.92044520005584,5,207.94552429998294,207.94552429998294,0.013332500122487545,209.76607670006342,[-0.445],[0.16833333333333333],[1],[0],[0],[1.8332541000563651],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
95,0,95,0,209.810984400101,,209.7682696999982,10,209.810984400101,209.810984400101,0.024716000072658062,211.11383710009977,[-0.075],[-0.18],[1],[0],[0],[1.3208574000746012],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
96,0,96,0,211.16032869997434,,211.11602180008776,10,211.16032869997434,211.16032869997434,0.02402419992722571,212.1658890999388,[0.09666666666666666],[-0.30833333333333335],[1],[0],[0],[1.0258343999739736],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
97,0,97,0,212.19255110016093,,212.16903510014527,5,212.19255110016093,212.19255110016093,0.012805999955162406,214.1009504001122,[-0.016666666666666666],[-0.045],[1],[0],[0],[1.919368099886924],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
98,0,98,0,214.15875390009023,,214.10423790011555,10,214.15875390009023,214.15875390009023,0.0262473002076149,216.4428161000833,[0.235],[0.44333333333333336],[1],[0],[0],[2.3125820998102427],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
99,0,99,0,216.48946040007286,,216.44490769994445,10,216.48946040007286,216.48946040007286,0.023620899999514222,218.59129570005462,[-0.3466666666666667],[0.29333333333333333],[1],[0],[0],[2.122858500108123],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
100,0,100,0,218.62190599995665,,218.59347390010953,5,218.62190599995665,218.62190599995665,0.01270360010676086,219.94258150015958,[0.33666666666666667],[0.18166666666666667],[1],[0],[0],[1.3366092999931425],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
101,0,101,0,219.97141710016876,,219.94551520003006,5,219.97141710016876,219.97141710016876,0.013935500057414174,221.2268813000992,[-0.095],[-0.09833333333333333],[1],[0],[0],[1.2677782999817282],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
102,0,102,0,221.25311990012415,,221.23006339999847,5,221.25311990012415,221.25311990012415,0.01106139994226396,222.4239187000785,[0.29333333333333333],[-0.24166666666666667],[1],[0],[0],[1.1830164999701083],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
103,0,103,0,222.46935339993797,,222.426830700133,10,222.46935339993797,222.46935339993797,0.022617599926888943,225.07107609999366,[-0.25],[-0.23666666666666666],[1],[0],[0],[2.621941699879244],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
104,0,104,0,225.13387569994666,,225.0744115000125,10,225.13387569994666,225.13387569994666,0.023643500171601772,232.51559019996785,[-0.335],[-0.3883333333333333],[1],[0],[0],[7.417985099833459],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
105,0,105,0,232.54614300001413,,232.51775400014594,5,232.54614300001413,232.54614300001413,0.010698099853470922,234.13454190013,[-0.021666666666666667],[-0.03333333333333333],[1],[0],[0],[1.6062729000113904],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
106,0,106,0,234.17810300015844,,234.13668270013295,10,234.17810300015844,234.17810300015844,0.02446560002863407,236.7157387000043,[-0.013333333333333334],[-0.055],[1],[0],[0],[2.5545973000116646],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
107,0,107,0,236.7433042000048,,236.71783480001613,5,236.7433042000048,236.7433042000048,0.01237719994969666,237.5822395000141,[-0.03666666666666667],[-0.18166666666666667],[1],[0],[0],[0.8521673001814634],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
108,0,108,0,237.60951510001905,,237.58446369995363,5,237.60951510001905,237.60951510001905,0.014565000077709556,239.66507300012745,[-0.38],[-0.15333333333333332],[1],[0],[0],[2.066091400105506],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
109,0,109,0,239.7082698000595,,239.6674860001076,10,239.7082698000595,239.7082698000595,0.0216472998727113,244.42595089995302,[-0.3933333333333333],[-0.34833333333333333],[1],[0],[0],[4.736900300020352],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
110,0,110,0,244.47217210009694,,244.42876070016064,10,244.47217210009694,244.47217210009694,0.0233519000466913,246.29301559994929,[-0.02666666666666667],[0.24],[1],[0],[0],[1.8414216998498887],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
111,0,111,0,246.32095630001277,,246.296213200083,5,246.32095630001277,246.32095630001277,0.01450500008650124,247.75980480015278,[0.155],[-0.3016666666666667],[1],[0],[0],[1.44929420016706],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
112,0,112,0,247.80349960015155,,247.76255620014854,10,247.80349960015155,247.80349960015155,0.023345900001004338,250.671098300023,[0.38166666666666665],[0.11],[1],[0],[0],[2.8854076999705285],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
113,0,113,0,250.7177212999668,,250.673384899972,10,250.7177212999668,250.7177212999668,0.019863999914377928,251.72096120007336,[0.41333333333333333],[0.08],[1],[0],[0],[1.0277438999619335],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
114,0,114,0,251.7837978999596,,251.7245428999886,10,251.7837978999596,251.7837978999596,0.022251500049605966,258.61647849995643,[0.36333333333333334],[0.205],[1],[0],[0],[6.870399999897927],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
115,0,115,0,258.6463866000995,,258.618906600168,5,258.6463866000995,258.6463866000995,0.011141099967062473,259.7674744001124,[0.215],[-0.04],[1],[0],[0],[1.1376683998387307],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
116,0,116,0,259.81161530013196,,259.7707225000486,10,259.81161530013196,259.81161530013196,0.023897100007161498,261.04796340013854,[0.41],[0.3016666666666667],[1],[0],[0],[1.2536072002258152],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
117,0,117,0,261.0777209000662,,261.05042050010525,5,261.0777209000662,261.0777209000662,0.013354300055652857,262.8007696000859,[-0.38],[0.3283333333333333],[1],[0],[0],[1.7366414999123663],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
118,0,118,0,262.84418920008466,,262.8033191000577,10,262.84418920008466,262.84418920008466,0.024949099868535995,266.09665540000424,[-0.04666666666666667],[0.4666666666666667],[1],[0],[0],[3.268348400015384],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
119,0,119,0,266.125142400153,,266.09884810005315,5,266.125142400153,266.125142400153,0.0134336999617517,267.6112784999423,[0.18166666666666667],[-0.39],[1],[0],[0],[1.499179899925366],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
120,0,120,0,267.657877500169,,267.61338019999675,10,267.657877500169,267.657877500169,0.023678999859839678,269.2620415999554,[0.08666666666666667],[0.3],[1],[0],[0],[1.6249643999617547],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
121,0,121,0,269.28951620007865,,269.26510279998183,5,269.28951620007865,269.28951620007865,0.01317010005004704,270.3793757001404,[0.09333333333333334],[0.043333333333333335],[1],[0],[0],[1.1011862000450492],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
122,0,122,0,270.42285159998573,,270.38271789997816,10,270.42285159998573,270.42285159998573,0.022808999987319112,275.2057360999752,[-0.45166666666666666],[-0.25166666666666665],[1],[0],[0],[4.800402299966663],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
123,0,123,0,275.2525975999888,,275.20908910012804,10,275.2525975999888,275.2525975999888,0.021318200044333935,280.6194840001408,[0.058333333333333334],[-0.29833333333333334],[1],[0],[0],[5.389212100068107],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
124,0,124,0,280.6822222999763,,280.6217678000685,10,280.6822222999763,280.6822222999763,0.022029400104656816,284.2165043000132,[0.20833333333333334],[-0.095],[1],[0],[0],[3.5727077999617904],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
125,0,125,0,284.28053060011007,,284.21884220000356,10,284.28053060011007,284.28053060011007,0.02074990002438426,289.84703160007484,[0.16833333333333333],[0.43],[1],[0],[0],[5.607327700126916],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
126,0,126,0,289.8766934000887,,289.85120250005275,5,289.8766934000887,289.8766934000887,0.015441299881786108,292.58394929999486,[0.006666666666666667],[0.49333333333333335],[1],[0],[0],[2.7174548998009413],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
127,0,127,0,292.6422985000536,,292.5882854000665,10,292.6422985000536,292.6422985000536,0.03485299996100366,293.6627422000747,[0.13],[0.285],[1],[0],[0],[1.039714999962598],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
128,0,128,0,293.74077160004526,,293.66729150014,10,293.74077160004526,293.74077160004526,0.038997100200504065,295.377213699976,[-0.30333333333333334],[0.135],[1],[0],[0],[1.671438799938187],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
129,0,129,0,295.4229125001002,,295.3811880000867,5,295.4229125001002,295.4229125001002,0.01973029994405806,296.80435049999505,[0.03333333333333333],[0.26166666666666666],[1],[0],[0],[1.4033988998271525],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
130,0,130,0,296.8555381000042,,296.8116300001275,5,296.8555381000042,296.8555381000042,0.022294099908322096,298.13075909996405,[0.375],[-0.15],[1],[0],[0],[1.2973547999281436],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
131,0,131,0,298.18808980006725,,298.1364609999582,10,298.18808980006725,298.18808980006725,0.03014639997854829,300.2817142000422,[-0.21333333333333335],[0.08833333333333333],[1],[0],[0],[2.1156386001966894],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
132,0,132,0,300.3368021999486,,300.28973710001446,5,300.3368021999486,300.3368021999486,0.023992599919438362,301.6444017000031,[-0.475],[0.27],[1],[0],[0],[1.331214799778536],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
133,0,133,0,301.68589500011876,,301.64982359996065,5,301.68589500011876,301.68589500011876,0.016511399997398257,304.35940359998494,[-0.485],[0.49],[1],[0],[0],[2.6933800999540836],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
134,0,134,0,304.41720900009386,,304.3667667999398,10,304.41720900009386,304.41720900009386,0.035004999954253435,305.33899580012076,[-0.43833333333333335],[0.43833333333333335],[1],[0],[0],[0.9380773999728262],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
135,0,135,0,305.41733349999413,,305.3444235001225,10,305.41733349999413,305.41733349999413,0.04209019988775253,311.002941200044,[-0.03],[0.028333333333333332],[1],[0],[0],[5.616910800104961],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
136,0,136,0,311.0803778001573,,311.0092021001037,10,311.0803778001573,311.0803778001573,0.039437799947336316,315.1816205000505,[-0.4866666666666667],[-0.2633333333333333],[1],[0],[0],[4.133807300124317],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
137,0,137,0,315.21048070001416,,315.1853716999758,5,315.21048070001416,315.21048070001416,0.01522830012254417,316.6230766000226,[-0.485],[0.43166666666666664],[1],[0],[0],[1.422256600111723],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
138,0,138,0,316.6927178001497,,316.6314139000606,10,316.6927178001497,316.6927178001497,0.036057099932804704,318.98090610001236,[0.2833333333333333],[-0.4],[1],[0],[0],[2.314065600046888],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
139,0,139,0,319.0247464000713,,318.98762860009447,5,319.0247464000713,319.0247464000713,0.021207200130447745,320.484741399996,[-0.5133333333333333],[0.16],[1],[0],[0],[1.47661880007945],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
140,0,140,0,320.5403497000225,,320.48959990008734,10,320.5403497000225,320.5403497000225,0.03187450021505356,321.92969080014154,[0.04833333333333333],[0.19],[1],[0],[0],[1.408437900012359],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
141,0,141,0,321.97290860000066,,321.93569199997,5,321.97290860000066,321.97290860000066,0.018519100034609437,323.2009861001279,[-0.15166666666666667],[-0.24166666666666667],[1],[0],[0],[1.247337699867785],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
142,0,142,0,323.2898592001293,,323.20819570007734,10,323.2898592001293,323.2898592001293,0.050919200060889125,324.42598300008103,[-0.19833333333333333],[0.08166666666666667],[1],[0],[0],[1.1679513999260962],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
143,0,143,0,324.4546403000131,,324.42919320007786,5,324.4546403000131,324.4546403000131,0.01422800007276237,325.82990050013177,[0.43666666666666665],[-0.265],[1],[0],[0],[1.386242999928072],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
144,0,144,0,325.8702901999932,,325.83883440005593,5,325.8702901999932,325.8702901999932,0.02149640000425279,326.91763440007344,[0.3933333333333333],[-0.395],[1],[0],[0],[1.058714000042528],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
145,0,145,0,326.98619289998896,,326.92543309996836,10,326.98619289998896,326.98619289998896,0.03683130000717938,329.9616213000845,[0.365],[0.30333333333333334],[1],[0],[0],[2.999947999836877],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
146,0,146,0,330.01820720010437,,329.96770910010673,10,330.01820720010437,330.01820720010437,0.02999609988182783,330.8597766000312,[0.42],[0.33666666666666667],[1],[0],[0],[0.8629692001268268],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
147,0,147,0,330.90123610012233,,330.8650080000516,5,330.90123610012233,330.90123610012233,0.017045499989762902,332.0117770000361,[0.12],[0.18333333333333332],[1],[0],[0],[1.1299116001464427],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
148,0,148,0,332.0840640999377,,332.01942560006864,10,332.0840640999377,332.0840640999377,0.034175700042396784,334.25450609996915,[-0.27],[-0.33166666666666667],[1],[0],[0],[2.2010529001709074],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
149,0,149,0,334.3149180000182,,334.25999940000474,10,334.3149180000182,334.3149180000182,0.034333699848502874,336.4337585000321,[-0.2783333333333333],[0.25333333333333335],[1],[0],[0],[2.140166499884799],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
150,0,150,0,336.51343549997546,,336.4381331000477,10,336.51343549997546,336.51343549997546,0.03888719994574785,343.1959756000433,[0.4216666666666667],[0.49666666666666665],[1],[0],[0],[6.719406899996102],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
151,0,151,0,343.2258306001313,,343.19872500002384,5,343.2258306001313,343.2258306001313,0.01399690005928278,345.08671039994806,[0.36666666666666664],[-0.08333333333333333],[1],[0],[0],[1.8736459999345243],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
152,0,152,0,345.1414718001615,,345.0927055000793,10,345.1414718001615,345.1414718001615,0.02899919985793531,346.283676299965,[0.445],[0.41],[1],[0],[0],[1.1629077000543475],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
153,0,153,0,346.3242010001559,,346.2878531999886,5,346.3242010001559,346.3242010001559,0.015515600098297,347.750955699943,[-0.32],[0.45666666666666667],[1],[0],[0],[1.4476828000042588],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
154,0,154,0,347.82314630015753,,347.7591997999698,10,347.82314630015753,347.82314630015753,0.03590069990605116,349.59804220008664,[0.28833333333333333],[0.22666666666666666],[1],[0],[0],[1.8038021000102162],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
155,0,155,0,349.6393788999412,,349.60472299996763,5,349.6393788999412,349.6393788999412,0.024605599930509925,351.7114783001598,[-0.36333333333333334],[-0.28],[1],[0],[0],[2.0828370000235736],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
156,0,156,0,351.7873262001667,,351.717848100001,10,351.7873262001667,351.7873262001667,0.043337499955669045,352.9423150999937,[0.18166666666666667],[0.16333333333333333],[1],[0],[0],[1.1819007999729365],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
157,0,157,0,353.00307620014064,,352.948394499952,10,353.00307620014064,353.00307620014064,0.03127230005338788,355.92618190008216,[-0.36833333333333335],[-0.3383333333333333],[1],[0],[0],[2.9472556998953223],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
158,0,158,0,356.00123870000243,,355.930424900027,10,356.00123870000243,356.00123870000243,0.0412107000593096,357.32045829994604,[-0.365],[-0.22333333333333333],[1],[0],[0],[1.3491819999180734],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
159,0,159,0,357.4011132000014,,357.324238399975,10,357.4011132000014,357.4011132000014,0.03171949996612966,361.45094930008054,[-0.23333333333333334],[0.185],[1],[0],[0],[4.0953571000136435],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
160,0,160,0,361.4815173000097,,361.45386800006963,5,361.4815173000097,361.4815173000097,0.013876799959689379,362.7918821000494,[-0.445],[0.3016666666666667],[1],[0],[0],[1.3238903998862952],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
161,0,161,0,362.8805283000693,,362.7993815999944,10,362.8805283000693,362.8805283000693,0.046808899845927954,366.73359089996666,[0.20333333333333334],[0.4483333333333333],[1],[0],[0],[3.8881825001444668],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
162,0,162,0,366.7779489001259,,366.7383048001211,5,366.7779489001259,366.7779489001259,0.022270699962973595,368.03777049994096,[0.29],[0.24666666666666667],[1],[0],[0],[1.2774370999541134],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
163,0,163,0,368.0938872001134,,368.04463170003146,5,368.0938872001134,368.0938872001134,0.027659400133416057,369.4207355999388,[0.145],[0.4266666666666667],[1],[0],[0],[1.349301400128752],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
164,0,164,0,369.47615000000224,,369.42738320003264,10,369.47615000000224,369.47615000000224,0.03311309986747801,370.8999700001441,[0.3383333333333333],[0.30333333333333334],[1],[0],[0],[1.4405276000034064],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
165,0,165,0,370.9580701999366,,370.9044182000216,10,370.9580701999366,370.9580701999366,0.026987499790266156,376.0446560001001,[0.105],[0.10333333333333333],[1],[0],[0],[5.113472199998796],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
166,0,166,0,376.08863280015066,,376.0505864000879,5,376.08863280015066,376.08863280015066,0.018750800052657723,377.5966410001274,[-0.465],[-0.3016666666666667],[1],[0],[0],[1.5277116999495775],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
167,0,167,0,377.63748010015115,,377.603297600057,5,377.63748010015115,377.63748010015115,0.020836099982261658,378.8775885000359,[0.405],[0.056666666666666664],[1],[0],[0],[1.2542236000299454],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
168,0,168,0,378.9202062000986,,378.884325500112,5,378.9202062000986,378.9202062000986,0.02195299998857081,380.10969209996983,[0.3333333333333333],[-0.3416666666666667],[1],[0],[0],[1.2039508000016212],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
169,0,169,0,380.1693731001578,,380.11615280015394,5,380.1693731001578,380.1693731001578,0.027785099809989333,381.5132053999696,[0.35833333333333334],[0.14333333333333334],[1],[0],[0],[1.3698617999907583],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
170,0,170,0,381.58541560010053,,381.521565400064,10,381.58541560010053,381.58541560010053,0.03986799996346235,383.456035700161,[-0.385],[-0.37833333333333335],[1],[0],[0],[1.8954469000454992],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
171,0,171,0,383.51694030012004,,383.46012270008214,10,383.51694030012004,383.51694030012004,0.027828000020235777,385.5906502001453,[0.49],[0.37833333333333335],[1],[0],[0],[2.102265000110492],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
172,0,172,0,385.6656017000787,,385.5973301001359,10,385.6656017000787,385.6656017000787,0.03737240005284548,388.436929800082,[0.19],[-0.39166666666666666],[1],[0],[0],[2.802994800033048],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
173,0,173,0,388.4805322000757,,388.44349250011146,5,388.4805322000757,388.4805322000757,0.019920199876651168,389.72366000013426,[-0.4866666666666667],[-0.16333333333333333],[1],[0],[0],[1.2615571999922395],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
174,0,174,0,389.7635940001346,,389.7277226001024,5,389.7635940001346,389.7635940001346,0.0148503000382334,390.9568742001429,[0.3616666666666667],[-0.18666666666666668],[1],[0],[0],[1.2141845000442117],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
175,0,175,0,391.0122502001468,,390.9624757000711,10,391.0122502001468,391.0122502001468,0.030050700064748526,392.5847535999492,[-0.26666666666666666],[-0.345],[1],[0],[0],[1.5927481998223811],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
