trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
86,0,86,0,152.26013930002227,,152.2132563998457,10,152.26013930002227,152.26013930002227,0.025991700123995543,154.03775779996067,[0.2935185185185185],[-0.34074074074074073],[1],[0],[0],[1.7995970000047237],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
87,0,87,0,154.0597302999813,,154.04062039987184,5,154.0597302999813,154.0597302999813,0.012912899954244494,155.57058029994369,[0.3388888888888889],[0.30925925925925923],[1],[0],[0],[1.516903700074181],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
88,0,88,0,155.62628249987029,,155.57543689990416,10,155.62628249987029,155.62628249987029,0.03991839988157153,156.1543467999436,[0.3388888888888889],[0.30925925925925923],[1],[0],[0],[0.5399410999380052],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
89,0,89,0,156.19816559995525,,156.15732080000453,10,156.19816559995525,156.19816559995525,0.024540700018405914,158.3293461999856,[-0.5074074074074074],[0.20185185185185187],[1],[0],[0],[2.1474502000492066],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
90,0,90,0,158.38256109994836,,158.33444529981352,10,158.38256109994836,158.38256109994836,0.027638799976557493,160.63000310002826,[-0.5138888888888888],[-0.18888888888888888],[1],[0],[0],[2.2683623998891562],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
91,0,91,0,160.6521798998583,,160.633043800015,5,160.6521798998583,160.6521798998583,0.012502399971708655,162.2002715000417,[-0.35462962962962963],[0.34629629629629627],[1],[0],[0],[1.554664600174874],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
92,0,92,0,162.23856589989737,,162.20689060003497,5,162.23856589989737,162.23856589989737,0.02350239991210401,163.73198519996367,[0.09351851851851851],[-0.053703703703703705],[1],[0],[0],[1.5022317999973893],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
93,0,93,0,163.76543010002933,,163.7383357998915,5,163.76543010002933,163.76543010002933,0.02084330003708601,165.96333709987812,[0.18796296296296297],[0.412962962962963],[1],[0],[0],[2.2048951000906527],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
94,0,94,0,166.00380990002304,,165.9681809998583,5,166.00380990002304,166.00380990002304,0.026217899983748794,167.14600629988126,[0.06388888888888888],[0.36018518518518516],[1],[0],[0],[1.1520642000250518],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
95,0,95,0,167.1861594999209,,167.15132960001938,5,167.1861594999209,167.1861594999209,0.02587530016899109,168.31592339999042,[-0.32407407407407407],[0.2490740740740741],[1],[0],[0],[1.1391703998669982],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
96,0,96,0,168.3687692999374,,168.3225483999122,10,168.3687692999374,168.3687692999374,0.03508040006272495,169.98778490000404,[0.48518518518518516],[0.1527777777777778],[1],[0],[0],[1.6311417000833899],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
97,0,97,0,170.01927319983952,,169.99245789996348,5,170.01927319983952,170.01927319983952,0.021399499848484993,171.10031839995645,[-0.010185185185185186],[0.17222222222222222],[1],[0],[0],[1.0868675999809057],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
98,0,98,0,171.13185029989108,,171.10656640003435,5,171.13185029989108,171.13185029989108,0.019351299852132797,171.94694339996204,[0.287962962962963],[0.10555555555555556],[1],[0],[0],[0.821639799978584],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
99,0,99,0,171.99365239986219,,171.9516743000131,10,171.99365239986219,171.99365239986219,0.027984099928289652,173.65764749981463,[0.2712962962962963],[-0.2657407407407407],[1],[0],[0],[1.6783362999558449],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
100,0,100,0,173.6904902998358,,173.66111220000312,5,173.6904902998358,173.6904902998358,0.020391699858009815,174.8593617998995,[-0.20925925925925926],[-0.07962962962962963],[1],[0],[0],[1.1777232000604272],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
101,0,101,0,174.90892870002426,,174.8659726998303,10,174.90892870002426,174.90892870002426,0.03224100009538233,176.52266789996065,[-0.10092592592592593],[0.3416666666666667],[1],[0],[0],[1.6255438001826406],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
102,0,102,0,176.55805490002967,,176.52614569989964,5,176.55805490002967,176.55805490002967,0.021807400044053793,177.56168669997714,[0.42314814814814816],[0.48055555555555557],[1],[0],[0],[1.0136944002006203],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
103,0,103,0,177.59503129986115,,177.5689023998566,5,177.59503129986115,177.59503129986115,0.020786100067198277,178.490370699903,[0.42777777777777776],[-0.07222222222222222],[1],[0],[0],[0.9012992000207305],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
104,0,104,0,178.53615429997444,,178.4971874000039,5,178.53615429997444,178.53615429997444,0.027783500030636787,180.82478589983657,[-0.04814814814814815],[-0.18703703703703703],[1],[0],[0],[2.300515500130132],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
105,0,105,0,180.86100759985857,,180.8303222998511,5,180.86100759985857,180.86100759985857,0.024399499874562025,181.92090020002797,[0.3074074074074074],[-0.3138888888888889],[1],[0],[0],[1.0666186001617461],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
106,0,106,0,181.948391799815,,181.92625859985128,5,181.948391799815,181.948391799815,0.01636079978197813,182.93627059995197,[-0.12962962962962962],[-0.09814814814814815],[1],[0],[0],[0.9942088001407683],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
107,0,107,0,182.9752223000396,,182.94356359983794,5,182.9752223000396,182.9752223000396,0.025727199856191874,185.51885250001214,[-0.1787037037037037],[0.48518518518518516],[1],[0],[0],[2.551109799882397],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
108,0,108,0,185.56679439987056,,185.52516179997474,10,185.56679439987056,185.56679439987056,0.030427700141444802,186.9550987998955,[-0.07592592592592592],[0.09722222222222222],[1],[0],[0],[1.400265800068155],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
109,0,109,0,187.00177289987914,,186.9583290000446,10,187.00177289987914,187.00177289987914,0.02426269999705255,190.41742469999008,[-0.16666666666666666],[0.412962962962963],[1],[0],[0],[3.435013899812475],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
110,0,110,0,190.464506899938,,190.4202022999525,10,190.464506899938,190.464506899938,0.02371610002592206,194.53384379995987,[-0.4462962962962963],[0.36018518518518516],[1],[0],[0],[4.090024699922651],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
111,0,111,0,194.59314569993876,,194.53687439998612,10,194.59314569993876,194.59314569993876,0.03077589999884367,196.16747669992037,[0.16574074074074074],[0.046296296296296294],[1],[0],[0],[1.599956399993971],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
112,0,112,0,196.19305699993856,,196.17076609982178,5,196.19305699993856,196.19305699993856,0.01516119996085763,197.79947640001774,[-0.35462962962962963],[-0.0787037037037037],[1],[0],[0],[1.6138188999611884],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
113,0,113,0,197.84296379983425,,197.80401539988816,10,197.84296379983425,197.84296379983425,0.02681150007992983,199.02624689997174,[-0.4925925925925926],[-0.03981481481481482],[1],[0],[0],[1.1957902000285685],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
114,0,114,0,199.07310889987275,,199.02900199987926,10,199.07310889987275,199.07310889987275,0.02608960005454719,200.43681590002961,[-0.10925925925925926],[0.225],[1],[0],[0],[1.3819810999557376],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
115,0,115,0,200.46618669992313,,200.44076709984802,5,200.46618669992313,200.46618669992313,0.016671100165694952,201.92885120003484,[-0.17685185185185184],[-0.2861111111111111],[1],[0],[0],[1.4711327999830246],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
116,0,116,0,201.9853091998957,,201.9362696998287,10,201.9853091998957,201.9853091998957,0.03871180000714958,202.64310609991662,[-0.14351851851851852],[-0.21203703703703702],[1],[0],[0],[0.6690309999976307],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
117,0,117,0,202.69063359987922,,202.64598899986595,10,202.69063359987922,202.69063359987922,0.026575000025331974,204.46668339986354,[-0.16203703703703703],[0.3398148148148148],[1],[0],[0],[1.7939220999833196],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
118,0,118,0,204.4960352999624,,204.469883200014,5,204.4960352999624,204.4960352999624,0.017225000075995922,206.34174890001304,[-0.2861111111111111],[-0.2101851851851852],[1],[0],[0],[1.8548314999789],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
119,0,119,0,206.36501919990405,,206.34539609984495,5,206.36501919990405,206.36501919990405,0.01384300016798079,207.38721499987878,[0.1712962962962963],[0.10462962962962963],[1],[0],[0],[1.0280339000746608],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
120,0,120,0,207.4228042999748,,207.3926390998531,5,207.4228042999748,207.4228042999748,0.022538600023835897,208.47069879993796,[0.3333333333333333],[-0.05740740740740741],[1],[0],[0],[1.0559390000998974],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
121,0,121,0,208.50151359988376,,208.476617799839,5,208.50151359988376,208.50151359988376,0.019469999941065907,209.91948529984802,[0.4740740740740741],[0.23148148148148148],[1],[0],[0],[1.424024400068447],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
122,0,122,0,209.97291000001132,,209.92612309986725,10,209.97291000001132,209.97291000001132,0.0332315000705421,213.77655579987913,[0.10462962962962963],[0.4888888888888889],[1],[0],[0],[3.8179921000264585],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
123,0,123,0,213.80945719988085,,213.7813901999034,5,213.80945719988085,213.80945719988085,0.020752300042659044,215.83520779991522,[0.3398148148148148],[0.07962962962962963],[1],[0],[0],[2.0335194000508636],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
124,0,124,0,215.8607622999698,,215.83973929984495,5,215.8607622999698,215.8607622999698,0.015297100180760026,217.09791899984702,[-0.04537037037037037],[0.32407407407407407],[1],[0],[0],[1.2431109000463039],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
125,0,125,0,217.12328659999184,,217.10254889982753,5,217.12328659999184,217.12328659999184,0.015329800080507994,218.24644439993426,[0.026851851851851852],[0.14351851851851852],[1],[0],[0],[1.1290959001053125],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
126,0,126,0,218.30346359987743,,218.25248889997602,10,218.30346359987743,218.30346359987743,0.03807669994421303,220.61695399996825,[-0.49444444444444446],[0.06296296296296296],[1],[0],[0],[2.3271457999944687],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
127,0,127,0,220.64458570000716,,220.6212116999086,5,220.64458570000716,220.64458570000716,0.0179065999109298,222.47908249986358,[0.009259259259259259],[0.4361111111111111],[1],[0],[0],[1.839513499988243],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
128,0,128,0,222.532156100031,,222.48596700001508,10,222.532156100031,222.532156100031,0.03232840006239712,223.31784309982322,[0.03888888888888889],[0.3435185185185185],[1],[0],[0],[0.80008490011096],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
129,0,129,0,223.3452569998335,,223.32138039986603,5,223.3452569998335,223.3452569998335,0.014976899838075042,224.5313790999353,[-0.42777777777777776],[0.09259259259259259],[1],[0],[0],[1.1950705000199378],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
130,0,130,0,224.55618469999172,,224.53575599985197,5,224.55618469999172,224.55618469999172,0.014861100120469928,226.09276190004312,[-0.5009259259259259],[-0.1925925925925926],[1],[0],[0],[1.542250500060618],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
131,0,131,0,226.1298088999465,,226.09781659999862,5,226.1298088999465,226.1298088999465,0.022635099943727255,227.24198119994253,[0.10092592592592593],[0.3138888888888889],[1],[0],[0],[1.1214211001060903],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
132,0,132,0,227.28493659989908,,227.2481408000458,5,227.28493659989908,227.28493659989908,0.028069299878552556,229.7402215998154,[-0.3472222222222222],[-0.35833333333333334],[1],[0],[0],[2.4644897000398487],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
133,0,133,0,229.76753559987992,,229.74493769998662,5,229.76753559987992,229.76753559987992,0.015784800052642822,231.02252510003746,[-0.4185185185185185],[0.07685185185185185],[1],[0],[0],[1.2616443000733852],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
134,0,134,0,231.07671579997987,,231.02775159990415,10,231.07671579997987,231.07671579997987,0.03540319995954633,232.1080149000045,[-0.487962962962963],[0.049074074074074076],[1],[0],[0],[1.04554419987835],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
135,0,135,0,232.16883819992654,,232.11233689985238,10,232.16883819992654,232.16883819992654,0.03115219995379448,233.17407769989222,[-0.47314814814814815],[0.22592592592592592],[1],[0],[0],[1.030718700028956],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
136,0,136,0,233.2339015000034,,233.1769709000364,10,233.2339015000034,233.2339015000034,0.031066699884831905,236.28713670000434,[-0.2564814814814815],[-0.33611111111111114],[1],[0],[0],[3.0791588998399675],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
137,0,137,0,236.3121519999113,,236.29095959989354,5,236.3121519999113,236.3121519999113,0.0142858000472188,238.83543569990434,[-0.09351851851851851],[-0.3675925925925926],[1],[0],[0],[2.5300576998852193],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
138,0,138,0,238.8913061998319,,238.84153770003468,10,238.8913061998319,238.8913061998319,0.03797800000756979,240.98467519995756,[0.21296296296296297],[0.01574074074074074],[1],[0],[0],[2.1063739999663085],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
139,0,139,0,241.01698059984483,,240.9876144998707,5,241.01698059984483,241.01698059984483,0.01886649988591671,242.36612659995444,[0.3212962962962963],[-0.3074074074074074],[1],[0],[0],[1.35947209992446],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
140,0,140,0,242.41616829996929,,242.37308769999072,10,242.41616829996929,242.41616829996929,0.031869899947196245,246.5191112998873,[0.16296296296296298],[-0.05],[1],[0],[0],[4.115323399892077],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
141,0,141,0,246.54309229995124,,246.52284309989773,5,246.54309229995124,246.54309229995124,0.013323500053957105,248.48076559999026,[0.15648148148148147],[-0.14722222222222223],[1],[0],[0],[1.9446059002075344],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
142,0,142,0,248.5122586998623,,248.48715019994415,5,248.5122586998623,248.5122586998623,0.017825700109824538,249.97751570004039,[0.07314814814814814],[0.3851851851851852],[1],[0],[0],[1.472906099865213],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
143,0,143,0,250.01072579994798,,249.98402630002238,5,250.01072579994798,250.01072579994798,0.021076400065794587,251.0639591999352,[-0.03518518518518519],[0.26296296296296295],[1],[0],[0],[1.0595962000079453],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
144,0,144,0,251.09193390002474,,251.06931229983456,5,251.09193390002474,251.09193390002474,0.01632389985024929,252.04481399990618,[0.05555555555555555],[0.45555555555555555],[1],[0],[0],[0.9595927998889238],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
145,0,145,0,252.07370519987307,,252.05038179992698,5,252.07370519987307,252.07370519987307,0.016441100044175982,253.4416661998257,[0.3990740740740741],[-0.24074074074074073],[1],[0],[0],[1.3753589999396354],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
146,0,146,0,253.48898949986324,,253.44751650001854,10,253.48898949986324,253.48898949986324,0.028730900026857853,254.74012909992598,[0.2972222222222222],[0.1574074074074074],[1],[0],[0],[1.2644038000144064],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
147,0,147,0,254.76518290000968,,254.74497819994576,5,254.76518290000968,254.76518290000968,0.01529589993879199,256.6446437998675,[-0.48703703703703705],[0.4583333333333333],[1],[0],[0],[1.8844890999607742],[],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
148,0,148,0,256.6832867998164,,256.6509948000312,5,256.6832867998164,256.6832867998164,0.022955100052058697,258.4052432999015,[0.44722222222222224],[-0.021296296296296296],[1],[0],[0],[1.7319950999226421],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
149,0,149,0,258.4601861999836,,258.4113351998385,10,258.4601861999836,258.4601861999836,0.03657950018532574,260.4894440998323,[0.15555555555555556],[-0.175],[1],[0],[0],[2.0423444001935422],[],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
150,0,150,0,260.54131089989096,,260.494812999852,10,260.54131089989096,260.54131089989096,0.027811799896880984,266.30127219995484,[-0.5027777777777778],[0.1935185185185185],[1],[0],[0],[5.779349599964917],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
151,0,151,0,266.32323329988867,,266.3042410998605,5,266.32323329988867,266.32323329988867,0.012920999899506569,267.77024749992415,[0.10555555555555556],[-0.19814814814814816],[1],[0],[0],[1.4530007001012564],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
152,0,152,0,267.8301192999352,,267.77564070001245,10,267.8301192999352,267.8301192999352,0.041946399956941605,269.05055189994164,[0.006481481481481481],[-0.14907407407407408],[1],[0],[0],[1.2336204999592155],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
153,0,153,0,269.08321189996786,,269.0550167998299,5,269.08321189996786,269.08321189996786,0.021186199970543385,270.180705799954,[0.3101851851851852],[-0.2574074074074074],[1],[0],[0],[1.1050245000515133],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
154,0,154,0,270.21057199989446,,270.18481200002134,5,270.21057199989446,270.21057199989446,0.014572599902749062,271.4298235999886,[0.12777777777777777],[0.17777777777777778],[1],[0],[0],[1.2305580999236554],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
155,0,155,0,271.4915876998566,,271.4354047998786,10,271.4915876998566,271.4915876998566,0.044114200165495276,275.0168796000071,[-0.4861111111111111],[0.462037037037037],[1],[0],[0],[3.5380796999670565],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
156,0,156,0,275.0416774000041,,275.0207903999835,5,275.0416774000041,275.0416774000041,0.014460199978202581,276.2603422999382,[-0.15185185185185185],[-0.1175925925925926],[1],[0],[0],[1.225279400125146],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
157,0,157,0,276.3059991998598,,276.26563080004416,10,276.3059991998598,276.3059991998598,0.02760679996572435,278.2457881998271,[-0.35555555555555557],[-0.27685185185185185],[1],[0],[0],[1.9530937001109123],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
158,0,158,0,278.2941083998885,,278.24855150002986,10,278.2941083998885,278.2941083998885,0.025295100174844265,279.84084869991057,[0.12314814814814815],[0.006481481481481481],[1],[0],[0],[1.567035499960184],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
159,0,159,0,279.89255549991503,,279.84371099993587,10,279.89255549991503,279.89255549991503,0.024441499961540103,281.1093258999754,[0.021296296296296296],[-0.11666666666666667],[1],[0],[0],[1.2413644001353532],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
160,0,160,0,281.165089600021,,281.1125457000453,10,281.165089600021,281.165089600021,0.024312499910593033,286.62642079987563,[-0.25833333333333336],[-0.23981481481481481],[1],[0],[0],[5.489698600023985],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
161,0,161,0,286.6513759000227,,286.62931340001523,5,286.6513759000227,286.6513759000227,0.013018800178542733,288.240887099877,[-0.28055555555555556],[0.3509259259259259],[1],[0],[0],[1.5982334001455456],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
162,0,162,0,288.2707618998829,,288.247246599989,5,288.2707618998829,288.2707618998829,0.0179838000331074,289.6354584998917,[-0.041666666666666664],[-0.004629629629629629],[1],[0],[0],[1.3709764999803156],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
163,0,163,0,289.66473659989424,,289.6411651999224,5,289.66473659989424,289.66473659989424,0.01795750018209219,291.35047079995275,[0.3296296296296296],[0.27685185185185185],[1],[0],[0],[1.6919805998913944],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
164,0,164,0,291.39399269991554,,291.3544983000029,10,291.39399269991554,291.39399269991554,0.026333099929615855,294.191500299843,[-0.4601851851851852],[-0.30185185185185187],[1],[0],[0],[2.811045799870044],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
165,0,165,0,294.2473398000002,,294.19688929989934,10,294.2473398000002,294.2473398000002,0.030078999930992723,296.86251159990206,[0.07407407407407407],[0.475],[1],[0],[0],[2.6365189000498503],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
166,0,166,0,296.9159327999223,,296.8656816999428,10,296.9159327999223,296.9159327999223,0.024745099944993854,300.29888210003264,[-0.1537037037037037],[0.1712962962962963],[1],[0],[0],[3.4086508001200855],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
167,0,167,0,300.3524646998849,,300.3017922998406,10,300.3524646998849,300.3524646998849,0.024518100079149008,305.04974879999645,[-0.41944444444444445],[0.05462962962962963],[1],[0],[0],[4.723581800004467],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
168,0,168,0,305.1091354000382,,305.05291169998236,10,305.1091354000382,305.1091354000382,0.024411400081589818,306.17398369987495,[-0.2953703703703704],[0.14444444444444443],[1],[0],[0],[1.0967403000686318],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
169,0,169,0,306.19646539981477,,306.17686209990643,5,306.19646539981477,306.19646539981477,0.012464100029319525,307.8747451000381,[-0.030555555555555555],[-0.04351851851851852],[1],[0],[0],[1.685332499910146],[],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
170,0,170,0,307.9004943999462,,307.8787987998221,5,307.9004943999462,307.9004943999462,0.014285099925473332,309.15652949991636,[0.3638888888888889],[-0.062037037037037036],[1],[0],[0],[1.2634002000559121],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
171,0,171,0,309.2053988999687,,309.16259510000236,10,309.2053988999687,309.2053988999687,0.03066319995559752,311.2871757999528,[-0.003703703703703704],[-0.23055555555555557],[1],[0],[0],[2.0946800000965595],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
172,0,172,0,311.31024759984575,,311.2902673999779,5,311.31024759984575,311.31024759984575,0.012255000183358788,312.7456294000149,[0.22777777777777777],[-0.4324074074074074],[1],[0],[0],[1.4428103999234736],['target'],713399,001,2024-10-07_20h13.10.287,visualsearch,2024.1.5,None,2024-10-07 20h13.17.467068 +0530,
