trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
143,0,143,0,284.9030657000003,,284.8862612000012,5,284.9030657000003,284.9030657000003,0.009943000000930624,286.3991610000012,[0.45555555555555555],[0.42314814814814816],[1],[0],[0],[1.5031329999983427],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
144,0,144,0,286.4340986999996,,286.40159549999953,10,286.4340986999996,286.4340986999996,0.020015899997815723,288.79752830000143,[0.30925925925925923],[0.06018518518518518],[1],[0],[0],[2.3760624999995343],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
145,0,145,0,288.8182517000023,,288.7998441999989,5,288.8182517000023,288.8182517000023,0.010165600000618724,290.19705109999995,[-0.09444444444444444],[0.4935185185185185],[1],[0],[0],[1.387290300001041],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
146,0,146,0,290.236831000002,,290.19918360000156,10,290.236831000002,290.236831000002,0.023766300000716,294.61046120000174,[-0.011111111111111112],[0.32592592592592595],[1],[0],[0],[4.387697099999059],[],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
147,0,147,0,294.6289794000004,,294.61262940000233,5,294.6289794000004,294.6289794000004,0.010423499999888008,296.226286000001,[-0.12222222222222222],[0.45],[1],[0],[0],[1.6034232999991218],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
148,0,148,0,296.24702239999897,,296.22854780000125,5,296.24702239999897,296.24702239999897,0.009985799999412848,297.67547059999924,[0.4685185185185185],[0.18888888888888888],[1],[0],[0],[1.4371353999995335],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
149,0,149,0,297.7088309999999,,297.67755190000025,10,297.7088309999999,297.7088309999999,0.019972100002632942,299.00751519999903,[0.06111111111111111],[0.4759259259259259],[1],[0],[0],[1.31013030000031],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
150,0,150,0,299.0490678999995,,299.00974770000175,10,299.0490678999995,299.0490678999995,0.020005100002890686,300.1231652999995,[0.1712962962962963],[0.16944444444444445],[1],[0],[0],[1.093606299997191],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
151,0,151,0,300.16582130000097,,300.1253432000012,10,300.16582130000097,300.16582130000097,0.0197403000020131,303.14694090000194,[-0.29444444444444445],[-0.20277777777777778],[1],[0],[0],[3.001861099997768],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
152,0,152,0,303.1643651000013,,303.1493269999992,5,303.1643651000013,303.1643651000013,0.010240600000543054,305.3043534999997,[-0.49444444444444446],[-0.26944444444444443],[1],[0],[0],[2.144987499999843],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
153,0,153,0,305.32466550000026,,305.3065009999991,5,305.32466550000026,305.32466550000026,0.010013700000854442,306.88628339999923,[0.17592592592592593],[-0.30092592592592593],[1],[0],[0],[1.5699237000007997],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
154,0,154,0,306.9202226000016,,306.8884003000021,10,306.9202226000016,306.9202226000016,0.019567999999708263,308.38501990000077,[0.44722222222222224],[0.012962962962962963],[1],[0],[0],[1.4771059000013338],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
155,0,155,0,308.4212071000002,,308.38799690000087,10,308.4212071000002,308.4212071000002,0.019217499997466803,310.0168736000014,[-0.4009259259259259],[0.2388888888888889],[1],[0],[0],[1.6100225999980466],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
156,0,156,0,310.0597232,,310.01914540000143,10,310.0597232,310.0597232,0.01991939999788883,312.6607001000011,[0.32685185185185184],[-0.4185185185185185],[1],[0],[0],[2.621596799999679],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
157,0,157,0,312.71205779999946,,312.6628410000012,10,312.71205779999946,312.71205779999946,0.01992640000025858,316.5057620000007,[-0.18425925925925926],[0.06759259259259259],[1],[0],[0],[3.823067000001174],[],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
158,0,158,0,316.56020329999956,,316.50864,10,316.56020329999956,316.56020329999956,0.021430400000099326,323.59688540000207,[-0.18425925925925926],[0.06759259259259259],[1],[0],[0],[7.067006300003413],[],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
159,0,159,0,323.6146927000009,,323.59908030000224,5,323.6146927000009,323.6146927000009,0.010423499999888008,324.8425175000011,[0.11944444444444445],[0.11851851851851852],[1],[0],[0],[1.2331229999981588],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
160,0,160,0,324.8817495000003,,324.845333199999,10,324.8817495000003,324.8817495000003,0.02407830000083777,327.1229588999995,[0.049074074074074076],[-0.3574074074074074],[1],[0],[0],[2.2539147999996203],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
161,0,161,0,327.16243920000124,,327.12514609999926,10,327.16243920000124,327.16243920000124,0.020194900000205962,329.3553787000019,[0.46574074074074073],[0.3277777777777778],[1],[0],[0],[2.2099854000007326],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
162,0,162,0,329.37391370000114,,329.3580667000024,5,329.37391370000114,329.37391370000114,0.011064400001487229,330.42126180000196,[0.2777777777777778],[0.18518518518518517],[1],[0],[0],[1.0524363000004087],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
163,0,163,0,330.4614302000009,,330.4233836000021,10,330.4614302000009,330.4614302000009,0.023313199999392964,332.80288780000046,[-0.3333333333333333],[0.47685185185185186],[1],[0],[0],[2.3562920999975177],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
164,0,164,0,332.84161750000203,,332.8056761000007,10,332.84161750000203,332.84161750000203,0.020049899998412002,338.29905990000043,[0.4148148148148148],[0.5],[1],[0],[0],[5.473472599998786],[],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
165,0,165,0,338.3181058000009,,338.30241770000066,5,338.3181058000009,338.3181058000009,0.010316399999283021,339.36647900000025,[0.4166666666666667],[0.5],[1],[0],[0],[1.0538669999987178],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
166,0,166,0,339.38804399999935,,339.36984010000015,5,339.38804399999935,339.38804399999935,0.01024909999978263,341.080890600002,[-0.5287037037037037],[0.175],[1],[0],[0],[1.7010460999990755],[],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
167,0,167,0,341.1013189000005,,341.0830805000005,5,341.1013189000005,341.1013189000005,0.010240399999020156,343.16305009999996,[-0.04259259259259259],[0.4888888888888889],[1],[0],[0],[2.06990610000139],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
168,0,168,0,343.18086680000124,,343.1658735000019,5,343.18086680000124,343.18086680000124,0.010112099997058976,344.21255759999985,[0.0824074074074074],[0.17592592592592593],[1],[0],[0],[1.0368588000019372],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
169,0,169,0,344.2341511000013,,344.21647400000074,5,344.2341511000013,344.2341511000013,0.010820399998920038,345.5614405000015,[0.2953703703703704],[-0.31851851851851853],[1],[0],[0],[1.3346334999987448],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
170,0,170,0,345.5956369000014,,345.56385130000126,10,345.5956369000014,345.5956369000014,0.019446999998763204,346.67735990000074,[0.08796296296296297],[0.06296296296296296],[1],[0],[0],[1.0941253999990295],[],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
171,0,171,0,346.7192877000016,,346.67947920000006,10,346.7192877000016,346.7192877000016,0.019620600000052946,348.8088886000005,[-0.3138888888888889],[-0.05740740740740741],[1],[0],[0],[2.1099542000010842],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
172,0,172,0,348.82912510000097,,348.81108200000017,5,348.82912510000097,348.82912510000097,0.01020770000104676,350.79203920000145,[0.23148148148148148],[-0.07314814814814814],[1],[0],[0],[1.9708672000015213],[],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
173,0,173,0,350.8121011000003,,350.7947916000012,5,350.8121011000003,350.8121011000003,0.010160699999687495,352.65728189999936,[0.003703703703703704],[0.3194444444444444],[1],[0],[0],[1.8526146000003791],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
174,0,174,0,352.69201149999935,,352.65940110000156,10,352.69201149999935,352.69201149999935,0.02019270000164397,354.9554750000025,[-0.21481481481481482],[0.0787037037037037],[1],[0],[0],[2.276022300000477],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
175,0,175,0,354.993521700002,,354.95766229999936,10,354.993521700002,354.993521700002,0.019749700000829762,358.4700049000021,[-0.3101851851851852],[-0.25092592592592594],[1],[0],[0],[3.4927085999988776],[],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
176,0,176,0,358.4885780000004,,358.4723369000021,5,358.4885780000004,358.4885780000004,0.0102441999988514,360.5019902000022,[0.003703703703703704],[-0.26851851851851855],[1],[0],[0],[2.019631600000139],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
177,0,177,0,360.52013440000155,,360.50418809999974,5,360.52013440000155,360.52013440000155,0.010855000000447035,362.66720220000207,[-0.45185185185185184],[0.23703703703703705],[1],[0],[0],[2.1523141999969084],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
178,0,178,0,362.6866207999992,,362.66938819999996,5,362.6866207999992,362.6866207999992,0.010137100001884392,364.0162206999994,[-0.11203703703703703],[0.3435185185185185],[1],[0],[0],[1.3368531999985862],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
179,0,179,0,364.03683770000134,,364.0185349000021,5,364.03683770000134,364.03683770000134,0.010215300000709249,365.5821414999991,[0.26851851851851855],[0.3314814814814815],[1],[0],[0],[1.5536018999991938],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
180,0,180,0,365.61687000000165,,365.5847697999998,10,365.61687000000165,365.61687000000165,0.02019260000088252,368.58371890000126,[0.12407407407407407],[-0.2175925925925926],[1],[0],[0],[2.978821600001538],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
181,0,181,0,368.6429257000018,,368.5882765999995,10,368.6429257000018,368.6429257000018,0.03222290000121575,371.56094289999965,[-0.4388888888888889],[0.3851851851851852],[1],[0],[0],[2.9411734999994223],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
182,0,182,0,371.60282240000015,,371.5631596000021,10,371.60282240000015,371.60282240000015,0.019896799996786285,373.7308269000023,[0.14814814814814814],[-0.08425925925925926],[1],[0],[0],[2.147835900002974],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
183,0,183,0,373.74904380000226,,373.73344700000234,5,373.74904380000226,373.74904380000226,0.010651900000084424,375.3438625000017,[-0.45555555555555555],[0.001851851851851852],[1],[0],[0],[1.6000028000016755],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
184,0,184,0,375.3635472999995,,375.346005899999,5,375.3635472999995,375.3635472999995,0.01202440000270144,375.59268729999894,[-0.45555555555555555],[0.001851851851851852],[1],[0],[0],[0.2347805999997945],[],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
185,0,185,0,375.632523100001,,375.59523320000153,10,375.632523100001,375.632523100001,0.02386809999734396,381.13856300000043,[0.24722222222222223],[0.4462962962962963],[1],[0],[0],[5.51970430000074],[],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
186,0,186,0,381.1757437000015,,381.14078230000086,10,381.1757437000015,381.1757437000015,0.020012599998153746,384.2033149000017,[-0.40370370370370373],[-0.4148148148148148],[1],[0],[0],[3.0427201999991667],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
187,0,187,0,384.2258341000015,,384.20561760000055,5,384.2258341000015,384.2258341000015,0.01221589999840944,385.5864861000009,[-0.21203703703703702],[0.046296296296296294],[1],[0],[0],[1.3689159999994445],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
188,0,188,0,385.60747640000045,,385.5886061000019,5,385.60747640000045,385.60747640000045,0.010419899997941684,386.78585360000216,[0.34814814814814815],[-0.04351851851851852],[1],[0],[0],[1.1866980999984662],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
189,0,189,0,386.8230598000009,,386.78970449999906,10,386.8230598000009,386.8230598000009,0.019981299999926705,390.0163724000013,[-0.2833333333333333],[0.32314814814814813],[1],[0],[0],[3.2072341999992204],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
190,0,190,0,390.0356533000013,,390.01888150000013,5,390.0356533000013,390.0356533000013,0.010420999999041669,392.3820964000006,[0.08888888888888889],[-0.34814814814814815],[1],[0],[0],[2.352989600000001],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
191,0,191,0,392.4013603000021,,392.3842504000022,5,392.4013603000021,392.4013603000021,0.010185099999944214,393.90121250000084,[0.19074074074074074],[0.002777777777777778],[1],[0],[0],[1.5065568999998504],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
192,0,192,0,393.9225105000005,,393.9049903000014,5,393.9225105000005,393.9225105000005,0.011474200000520796,394.44728600000235,[0.19074074074074074],[0.002777777777777778],[1],[0],[0],[0.5313466000006883],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
193,0,193,0,394.4670511000004,,394.449432100002,5,394.4670511000004,394.4670511000004,0.010584499999822583,395.7311257000001,[0.11666666666666667],[-0.15462962962962962],[1],[0],[0],[1.2711475000032806],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
194,0,194,0,395.7718803000025,,395.7332109000017,10,395.7718803000025,395.7718803000025,0.025144599996565375,397.22829920000004,[-0.16296296296296298],[0.44351851851851853],[1],[0],[0],[1.470162400000845],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
195,0,195,0,397.24893050000173,,397.2304715999999,5,397.24893050000173,397.24893050000173,0.011609999997745035,398.878158800002,[-0.5157407407407407],[-0.10925925925925926],[1],[0],[0],[1.6362936000004993],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
196,0,196,0,398.8976776999989,,398.8802988000025,5,398.8976776999989,398.8976776999989,0.010431899998366134,400.0937053000016,[-0.05555555555555555],[-0.28703703703703703],[1],[0],[0],[1.2031486999985646],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
197,0,197,0,400.1134426999997,,400.0958995000001,5,400.1134426999997,400.1134426999997,0.010155700001632795,401.8755440999994,[-0.037037037037037035],[-0.04537037037037037],[1],[0],[0],[1.769660699999804],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
198,0,198,0,401.8942172999996,,401.87820980000106,5,401.8942172999996,401.8942172999996,0.010189100001298357,404.4075262000006,[0.47962962962962963],[-0.34074074074074073],[1],[0],[0],[2.519363700001122],['target'],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
199,0,199,0,404.4260154000003,,404.4096314000017,5,404.4260154000003,404.4260154000003,0.01017169999977341,406.3562382000018,[0.010185185185185186],[0.014814814814814815],[1],[0],[0],[1.9365438999993785],[],278390,001,2024-10-08_12h53.29.987,visualsearch,2024.1.5,None,2024-10-08 12h53.36.134334 +0530,
